model,repeat,fold,train_rows,validation_rows,fit_seconds,predict_seconds,accuracy,recall,specificity,precision,f1,roc_auc,pr_auc,balanced_accuracy,tn,fp,fn,tp
decision_tree,5,5,57720,14429,0.7584771999390796,0.04443370003718883,0.9347841153233072,0.7292143401983219,0.9553285561823449,0.6199740596627756,0.6701717490361023,0.8510966118837533,0.6040095679887778,0.8422714481903334,12532,586,355,956
random_forest,1,1,57719,14430,4.6319215999683365,0.14590290002524853,0.9555786555786556,0.7400914634146342,0.97713066016161,0.7639653815892997,0.7518389469608981,0.9587012608815295,0.8353311160314599,0.8586110617881221,12818,300,341,971
random_forest,1,2,57719,14430,4.740112800034694,0.1918850999791175,0.9533610533610534,0.7522865853658537,0.9734715657874676,0.7393258426966293,0.7457499055534568,0.9606509941190471,0.8362922781529507,0.8628790755766607,12770,348,325,987
random_forest,1,3,57719,14430,4.120878200046718,0.17053180001676083,0.955024255024255,0.756859756097561,0.974843726177771,0.7505668934240363,0.7537001897533206,0.9614242288105341,0.8396931250777372,0.865851741137666,12788,330,319,993
random_forest,1,4,57719,14430,3.878427100018598,0.17293270002119243,0.951975051975052,0.7576219512195121,0.9714133252020125,0.7260774287801315,0.741514360313316,0.9568978309918601,0.8271684744753661,0.8645176382107623,12743,375,318,994
random_forest,1,5,57720,14429,4.8373111000983045,0.22657970001455396,0.9525261625892301,0.7345537757437071,0.9743101082482085,0.7407692307692307,0.7376484105706625,0.9569591232501001,0.8227147396951241,0.8544319419959578,12781,337,348,963
random_forest,2,1,57719,14430,4.138017399935052,0.14039209997281432,0.9544698544698544,0.743140243902439,0.9756060375057173,0.752895752895753,0.7479861910241657,0.9593088439269817,0.8279796487236384,0.8593731407040781,12798,320,337,975
random_forest,2,2,57719,14430,4.074318500002846,0.13828800001647323,0.951004851004851,0.7134146341463414,0.9747674950449764,0.7387529597474349,0.7258627374951532,0.9507574481070509,0.8025903463313422,0.844091064595659,12787,331,376,936
random_forest,2,3,57719,14430,4.13771669997368,0.24031399993691593,0.9548163548163549,0.7477134146341463,0.9755298063729227,0.7534562211981567,0.7505738332058148,0.9588381515437735,0.8362167988640306,0.8616216105035346,12797,321,331,981
random_forest,2,4,57719,14430,4.225378200062551,0.14050780003890395,0.9528066528066528,0.7522865853658537,0.9728617167251106,0.7349218168279971,0.7435028248587571,0.9615126615728157,0.8405507237621783,0.8625741510454821,12762,356,325,987
random_forest,2,5,57720,14429,3.8985218999441713,0.10980380000546575,0.9534271259269527,0.7612509534706331,0.9726330233267266,0.735445836403832,0.7481259370314842,0.9618402416416431,0.8417348471100876,0.8669419883986799,12759,359,313,998
random_forest,3,1,57719,14430,3.975127900019288,0.1573923999676481,0.9551628551628552,0.7423780487804879,0.9764445799664583,0.7591582229150429,0.7506743737957611,0.9632037202652101,0.8408012808988456,0.8594113143734731,12809,309,338,974
random_forest,3,2,57719,14430,3.9562521999469027,0.12813299999106675,0.9528066528066528,0.7278963414634146,0.9753011129745388,0.746677091477717,0.7371671169432652,0.9582783582138115,0.8278583899788107,0.8515987272189767,12794,324,357,955
random_forest,3,3,57719,14430,4.491585900075734,0.11578969995025545,0.95003465003465,0.7439024390243902,0.9706510138740662,0.7171197648787656,0.730265619154508,0.9547869781421171,0.8200462708023453,0.8572767264492283,12733,385,336,976
random_forest,3,4,57719,14430,4.610369300004095,0.17558229994028807,0.9519057519057519,0.743140243902439,0.9727854855923159,0.7319819819819819,0.737518910741301,0.9571665864070593,0.8269096658603765,0.8579628647473775,12761,357,337,975
random_forest,3,5,57720,14429,4.768059200025164,0.21507020003627986,0.9539122600318802,0.7566742944317315,0.9736240280530569,0.7414050822122571,0.748961872404681,0.9614750764898885,0.8409955357555137,0.8651491612423943,12772,346,319,992
random_forest,4,1,57719,14430,3.7038542000809684,0.15885099989827722,0.9538461538461539,0.7667682926829268,0.972556792193932,0.7364568081991215,0.7513069454817027,0.9630070416184798,0.8413301364378591,0.8696625424384294,12758,360,306,1006
random_forest,4,2,57719,14430,3.8685007999883965,0.13163780001923442,0.9522522522522523,0.743140243902439,0.973166641256289,0.73474001507159,0.7389162561576355,0.9565959278165544,0.8265506984155413,0.858153442579364,12766,352,337,975
random_forest,4,3,57719,14430,3.7874256999930367,0.1283767999848351,0.9546084546084546,0.743140243902439,0.9757584997713066,0.7540603248259861,0.7485604606525912,0.9573082996181006,0.8313546351744042,0.8594493718368728,12800,318,337,975
random_forest,4,4,57719,14430,3.9265695000067353,0.11687390005681664,0.9524601524601525,0.7286585365853658,0.974843726177771,0.7433903576982893,0.7359507313317937,0.9578665822701259,0.8251050693556571,0.8517511313815684,12788,330,356,956
random_forest,4,5,57720,14429,3.9270802999380976,0.1682459000730887,0.9551597477302655,0.7490465293668955,0.9757584997713066,0.7553846153846154,0.7522022213711221,0.9603462335482342,0.8361596551404396,0.862402514569101,12800,318,329,982
random_forest,5,1,57719,14430,3.9361590000335127,0.12854710000101477,0.953915453915454,0.7652439024390244,0.9727854855923159,0.7376928728875827,0.7512158623269735,0.9577411378984007,0.833771848084804,0.8690146940156702,12761,357,308,1004
random_forest,5,2,57719,14430,4.301864800043404,0.13734760007355362,0.9556479556479557,0.7660060975609756,0.9746150327793871,0.7511210762331838,0.7584905660377359,0.9631277796474033,0.8468501207389895,0.8703105651701813,12785,333,307,1005
random_forest,5,3,57719,14430,4.36379069997929,0.16473199997562915,0.9493416493416493,0.7347560975609756,0.9708034761396555,0.7156644394951744,0.725084618277548,0.9555268036100091,0.8178724398343395,0.8527797868503155,12735,383,348,964
random_forest,5,4,57719,14430,4.015389200067148,0.1101817999733612,0.9553014553014553,0.7400914634146342,0.9768257356304315,0.7615686274509804,0.7506764592191728,0.9603119340768038,0.8346014925810952,0.8584585995225329,12814,304,341,971
random_forest,5,5,57720,14429,3.968387199915014,0.16364530008286238,0.9532192113105551,0.7284515636918383,0.9756822686385119,0.749607535321821,0.7388781431334622,0.9574711975986554,0.8243849680811306,0.852066916165175,12799,319,356,955
